action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,2617275,[],CHEMBL1020360,Inhibition of Hsp90,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1C[C@H]2O[C@@H]2CC/C=C/C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,,,CHEMBL1154504,Bioorg Med Chem,2009,"{'bei': '19.21', 'le': '0.38', 'lle': '4.13', 'sei': '7.31'}",CHEMBL512064,POCHONIN A,CHEMBL512064,7.05,0,http://www.openphacts.org/units/Nanomolar,777457,=,1,1,=,,IC50,nM,,90.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,90.0
,,2617276,[],CHEMBL1020360,Inhibition of Hsp90,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(-c2c(-c3ccc(O)cc3O)noc2C(F)(F)F)cs1,,,CHEMBL1154504,Bioorg Med Chem,2009,"{'bei': '14.74', 'le': '0.30', 'lle': '0.85', 'sei': '6.36'}",CHEMBL456678,,CHEMBL456678,5.05,0,http://www.openphacts.org/units/Nanomolar,778120,=,1,1,=,,IC50,nM,,9000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,9.0
,,2658318,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1cc2c(-c3cc(OCC(N)=O)c(Cl)cc3Cl)nc(N)nc2s1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '17.12', 'le': '0.37', 'lle': '4.68', 'sei': '5.66'}",CHEMBL555136,,CHEMBL555136,7.54,0,http://www.openphacts.org/units/Nanomolar,816824,=,1,1,=,,IC50,nM,,29.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.029
,,2658320,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCOc1cc(-c2nc(N)nc3sc(C(=O)NCC(F)(F)F)cc23)c(Cl)cc1Cl,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '13.66', 'le': '0.29', 'lle': '2.07', 'sei': '7.85'}",CHEMBL560099,,CHEMBL560099,7.33,0,http://www.openphacts.org/units/Nanomolar,816799,=,1,1,=,,IC50,nM,,47.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.047
,,2658323,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1cc2c(-c3cc(OCCN(CC)CC)c(Cl)cc3Cl)nc(N)nc2s1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '15.03', 'le': '0.32', 'lle': '2.53', 'sei': '7.77'}",CHEMBL549749,,CHEMBL549749,7.25,0,http://www.openphacts.org/units/Nanomolar,816797,=,1,1,=,,IC50,nM,,56.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.056
,,2658324,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1cc2c(-c3cc(OCCN4CCCC4)c(Cl)cc3Cl)nc(N)nc2s1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '15.06', 'le': '0.32', 'lle': '2.77', 'sei': '7.75'}",CHEMBL563327,,CHEMBL563327,7.24,0,http://www.openphacts.org/units/Nanomolar,816821,=,1,1,=,,IC50,nM,,58.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.058
,,2658325,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1cc2c(-c3cc(OCCN4CCC(F)(F)CC4)c(Cl)cc3Cl)nc(N)nc2s1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '13.64', 'le': '0.29', 'lle': '2.13', 'sei': '7.75'}",CHEMBL550023,,CHEMBL550023,7.24,0,http://www.openphacts.org/units/Nanomolar,816869,=,1,1,=,,IC50,nM,,58.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.058
,,2658326,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCOc1cc(-c2nc(N)nc3sc(C(=O)NC4CC4)cc23)c(Cl)cc1Cl,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '14.55', 'le': '0.31', 'lle': '2.33', 'sei': '7.70'}",CHEMBL561428,,CHEMBL561428,7.19,0,http://www.openphacts.org/units/Nanomolar,816798,=,1,1,=,,IC50,nM,,64.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.064
,,2658331,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1cc2c(-c3cc(OCCCN(C)C)c(Cl)cc3Cl)nc(N)nc2s1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '15.15', 'le': '0.32', 'lle': '2.77', 'sei': '7.60'}",CHEMBL557689,,CHEMBL557689,7.10,0,http://www.openphacts.org/units/Nanomolar,816823,=,1,1,=,,IC50,nM,,80.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.08
,,2658332,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1cc2c(-c3cc(OCC#N)c(Cl)cc3Cl)nc(N)nc2s1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '16.81', 'le': '0.36', 'lle': '3.20', 'sei': '6.23'}",CHEMBL561359,,CHEMBL561359,7.10,0,http://www.openphacts.org/units/Nanomolar,816825,=,1,1,=,,IC50,nM,,80.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.08
,,2658333,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1cc2c(-c3cc(OCCNCCOC)c(Cl)cc3Cl)nc(N)nc2s1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '14.61', 'le': '0.31', 'lle': '3.47', 'sei': '6.35'}",CHEMBL561560,,CHEMBL561560,7.08,0,http://www.openphacts.org/units/Nanomolar,816848,=,1,1,=,,IC50,nM,,84.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.084
,,2658334,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1cc2c(-c3cc(ONC4CCCCC4)c(Cl)cc3Cl)nc(N)nc2s1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '14.70', 'le': '0.31', 'lle': '1.85', 'sei': '6.91'}",CHEMBL560298,,CHEMBL560298,7.06,0,http://www.openphacts.org/units/Nanomolar,816846,=,1,1,=,,IC50,nM,,87.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.087
,,2658340,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1cc2c(-c3cc(OCCN4CCN(C)CC4)c(Cl)cc3Cl)nc(N)nc2s1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '13.72', 'le': '0.29', 'lle': '3.37', 'sei': '7.24'}",CHEMBL554735,,CHEMBL554735,6.99,0,http://www.openphacts.org/units/Nanomolar,816847,=,1,1,=,,IC50,nM,,102.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.102
,,2658343,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1cc2c(-c3cc(OCCN(C)C)c(Cl)cc3Cl)nc(N)nc2s1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '15.18', 'le': '0.32', 'lle': '2.96', 'sei': '7.39'}",CHEMBL549817,,CHEMBL549817,6.90,0,http://www.openphacts.org/units/Nanomolar,816822,=,1,1,=,,IC50,nM,,127.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.127
,,2658349,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1cc2c(-c3cc(OC4CCN(CC)C4)c(Cl)cc3Cl)nc(N)nc2s1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '14.06', 'le': '0.30', 'lle': '2.28', 'sei': '7.23'}",CHEMBL560835,,CHEMBL560835,6.75,0,http://www.openphacts.org/units/Nanomolar,816845,=,1,1,=,,IC50,nM,,176.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.176
,,2658350,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1cc2c(-c3ccc(Cl)cc3Cl)nc(N)nc2s1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '18.08', 'le': '0.39', 'lle': '2.64', 'sei': '8.21'}",CHEMBL563168,,CHEMBL563168,6.64,0,http://www.openphacts.org/units/Nanomolar,816796,=,1,1,=,,IC50,nM,,230.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.23
,,2658353,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1cc2c(-c3ccc(C#N)cc3C)nc(N)nc2s1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '19.33', 'le': '0.37', 'lle': '3.65', 'sei': '6.23'}",CHEMBL564860,,CHEMBL564860,6.52,0,http://www.openphacts.org/units/Nanomolar,816795,=,1,1,=,,IC50,nM,,300.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.3
,,2658354,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1cc2c(-c3ccc(C)cc3C)nc(N)nc2s1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '19.82', 'le': '0.38', 'lle': '3.16', 'sei': '8.00'}",CHEMBL549674,,CHEMBL549674,6.47,0,http://www.openphacts.org/units/Nanomolar,816773,=,1,1,=,,IC50,nM,,340.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.34
,,2658358,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1cc2c(-c3ccc(Cl)cc3)nc(N)nc2s1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '18.46', 'le': '0.38', 'lle': '2.80', 'sei': '7.59'}",CHEMBL554503,,CHEMBL554503,6.14,0,http://www.openphacts.org/units/Nanomolar,816772,=,1,1,=,,IC50,nM,,720.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.72
,,2658362,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1ccc(-c2c(C#N)c(N)nc3sc(C(N)=O)c(N)c23)cc1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '17.11', 'le': '0.33', 'lle': '3.55', 'sei': '4.29'}",CHEMBL554496,,CHEMBL554496,6.05,0,http://www.openphacts.org/units/Nanomolar,816767,=,1,1,=,,IC50,nM,,900.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.9
,,2658367,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncc(/N=N/c2ccccc2)c(-c2ccc(Cl)cc2Cl)n1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '16.87', 'le': '0.34', 'lle': '0.36', 'sei': '7.59'}",CHEMBL549340,,CHEMBL549340,5.81,0,http://www.openphacts.org/units/Nanomolar,816742,=,1,1,=,,IC50,nM,,1560.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,1.56
,,2658384,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1cc2c(-c3ccccc3)nc(N)nc2s1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '17.58', 'le': '0.34', 'lle': '2.55', 'sei': '6.48'}",CHEMBL563361,,CHEMBL563361,5.24,0,http://www.openphacts.org/units/Nanomolar,816771,=,1,1,=,,IC50,nM,,5700.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,5.7
,,2658400,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CSc1nc(N)nc(-c2ccccc2)n1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '21.53', 'le': '0.43', 'lle': '2.86', 'sei': '7.26'}",CHEMBL561426,,CHEMBL561426,4.70,0,http://www.openphacts.org/units/Nanomolar,816768,=,1,1,=,,IC50,nM,,20000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,20.0
,,2658421,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CSc1nc(C)nc(N)n1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '22.12', 'le': '0.47', 'lle': '2.98', 'sei': '5.34'}",CHEMBL541949,,CHEMBL541949,3.46,0,http://www.openphacts.org/units/Nanomolar,816740,=,1,1,=,,IC50,nM,,350000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,350.0
,,2658426,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)Cc1cc(O)cc(O)c1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '18.17', 'le': '0.35', 'lle': '2.50', 'sei': '4.96'}",CHEMBL540934,,CHEMBL540934,3.31,0,http://www.openphacts.org/units/Nanomolar,816738,=,1,1,=,,IC50,nM,,490000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,490.0
,,2658427,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)CSc1cc(C)nc(N)n1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '15.41', 'le': '0.32', 'lle': '3.06', 'sei': '4.04'}",CHEMBL549547,,CHEMBL549547,3.27,0,http://www.openphacts.org/units/Nanomolar,816769,=,1,1,=,,IC50,nM,,535000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,535.0
,,2658428,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCC(=O)c1ccc(O)cc1O,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '19.52', 'le': '0.37', 'lle': '1.55', 'sei': '5.64'}",CHEMBL539379,,CHEMBL539379,3.24,0,http://www.openphacts.org/units/Nanomolar,816739,=,1,1,=,,IC50,nM,,570000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,570.0
,,2658436,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1cc2c(N)nc(N)nc2s1,,,CHEMBL1158486,J Med Chem,2009,"{'bei': '13.88', 'le': '0.28', 'lle': '2.95', 'sei': '2.40'}",CHEMBL549673,,CHEMBL549673,2.90,0,http://www.openphacts.org/units/Nanomolar,816770,=,1,1,=,,IC50,nM,,1250000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,1250.0
,,2658440,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1[nH]cnc2ncnc1-2,,,CHEMBL1158486,J Med Chem,2009,,CHEMBL226345,ADENINE,CHEMBL226345,,0,http://www.openphacts.org/units/Nanomolar,816736,>,1,1,>,,IC50,nM,,4000000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,4000.0
,,2658441,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1ccccc1N,,,CHEMBL1158486,J Med Chem,2009,,CHEMBL43175,ANTHRANILAMIDE,CHEMBL43175,,0,http://www.openphacts.org/units/Nanomolar,816737,>,1,1,>,,IC50,nM,,4000000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,4000.0
,,2658442,[],CHEMBL1028564,Binding affinity to ATP binding site of full length human Hsp90beta after 30 mins by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCOc1cc(C)nc(N)n1,,,CHEMBL1158486,J Med Chem,2009,,CHEMBL538937,,CHEMBL538937,,0,http://www.openphacts.org/units/Nanomolar,816741,>,1,1,>,,IC50,nM,,4000000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,4000.0
,,3201589,[],CHEMBL1103007,Inhibition of HSP90-mediated client protein HER2 degradation in human MCF7 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1,,,CHEMBL1154885,J Med Chem,2010,"{'bei': '16.49', 'le': '0.32', 'lle': '3.80', 'sei': '6.95'}",CHEMBL560895,SNX-2112,CHEMBL560895,7.66,0,http://www.openphacts.org/units/Nanomolar,894253,=,1,1,=,,IC50,nM,,22.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,22.0
,,3201590,[],CHEMBL1103007,Inhibition of HSP90-mediated client protein HER2 degradation in human MCF7 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(N)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,,,CHEMBL1154885,J Med Chem,2010,"{'bei': '14.52', 'le': '0.28', 'lle': '6.20', 'sei': '4.39'}",CHEMBL339231,,CHEMBL339231,7.92,0,http://www.openphacts.org/units/Nanomolar,894438,=,1,1,=,,IC50,nM,,12.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,12.0
,,3201598,[],CHEMBL1103009,Inhibition of HSP90-mediated client protein HER2 degradation,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,,,CHEMBL1154885,J Med Chem,2010,"{'bei': '13.92', 'le': '0.27', 'lle': '5.61', 'sei': '4.90'}",CHEMBL109480,TANESPIMYCIN,CHEMBL109480,8.15,0,http://www.openphacts.org/units/Nanomolar,894248,=,1,1,=,,IC50,nM,,7.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,7.0
,,3201599,[],CHEMBL1103009,Inhibition of HSP90-mediated client protein HER2 degradation,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(N)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,,,CHEMBL1154885,J Med Chem,2010,"{'bei': '14.95', 'le': '0.29', 'lle': '6.43', 'sei': '4.52'}",CHEMBL339231,,CHEMBL339231,8.15,0,http://www.openphacts.org/units/Nanomolar,894438,=,1,1,=,,IC50,nM,,7.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,7.0
,,3201600,[],CHEMBL1103009,Inhibition of HSP90-mediated client protein HER2 degradation,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1,,,CHEMBL1154885,J Med Chem,2010,"{'bei': '17.56', 'le': '0.34', 'lle': '4.29', 'sei': '7.40'}",CHEMBL560895,SNX-2112,CHEMBL560895,8.15,0,http://www.openphacts.org/units/Nanomolar,894253,=,1,1,=,,IC50,nM,,7.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,7.0
,,3201601,[],CHEMBL1103009,Inhibition of HSP90-mediated client protein HER2 degradation,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,,,CHEMBL1154885,J Med Chem,2010,"{'bei': '17.52', 'le': '0.33', 'lle': '4.02', 'sei': '7.55'}",CHEMBL252164,LUMINESPIB,CHEMBL252164,8.15,0,http://www.openphacts.org/units/Nanomolar,894252,=,1,1,=,,IC50,nM,,7.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,7.0
,,3201602,[],CHEMBL1103009,Inhibition of HSP90-mediated client protein HER2 degradation,B,,,BAO_0000190,BAO_0000357,single protein format,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C,,,CHEMBL1154885,J Med Chem,2010,"{'bei': '25.58', 'le': '0.51', 'lle': '6.02', 'sei': '8.89'}",CHEMBL467399,BIIB021,CHEMBL467399,8.15,0,http://www.openphacts.org/units/Nanomolar,894251,=,1,1,=,,IC50,nM,,7.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,7.0
,,3201605,[],CHEMBL1103007,Inhibition of HSP90-mediated client protein HER2 degradation in human MCF7 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,,,CHEMBL1154885,J Med Chem,2010,"{'bei': '13.52', 'le': '0.26', 'lle': '5.38', 'sei': '4.76'}",CHEMBL109480,TANESPIMYCIN,CHEMBL109480,7.92,0,http://www.openphacts.org/units/Nanomolar,894248,=,1,1,=,,IC50,nM,,12.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,12.0
,,3201611,[],CHEMBL1103007,Inhibition of HSP90-mediated client protein HER2 degradation in human MCF7 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,,,CHEMBL1154885,J Med Chem,2010,"{'bei': '17.52', 'le': '0.33', 'lle': '4.02', 'sei': '7.55'}",CHEMBL252164,LUMINESPIB,CHEMBL252164,8.15,0,http://www.openphacts.org/units/Nanomolar,894252,=,1,1,=,,IC50,nM,,7.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,7.0
,,3201612,[],CHEMBL1103007,Inhibition of HSP90-mediated client protein HER2 degradation in human MCF7 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C,,,CHEMBL1154885,J Med Chem,2010,"{'bei': '23.28', 'le': '0.46', 'lle': '5.29', 'sei': '8.09'}",CHEMBL467399,BIIB021,CHEMBL467399,7.42,0,http://www.openphacts.org/units/Nanomolar,894251,=,1,1,=,,IC50,nM,,38.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,38.0
,,3201653,[],CHEMBL1100283,Inhibition of HSP90beta,B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,,,CHEMBL1154885,J Med Chem,2010,"{'bei': '16.49', 'le': '0.31', 'lle': '3.55', 'sei': '7.11'}",CHEMBL252164,LUMINESPIB,CHEMBL252164,7.68,0,http://www.openphacts.org/units/Nanomolar,894252,=,1,1,=,,IC50,nM,,21.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,21.0
